id,title_mixxx,artist_mixxx,album_mixxx,album_artist_mixxx,genre_mixxx,grouping_mixxx,composer_mixxx,bpm_mixxx,key_mixxx,duration_mixxx,comment,rating_mixxx,coverart_location,color,title_notion,Mood,album_artist_notion,grouping_notion,rating_notion,bpm_notion,key_notion,duration_notion,genre_notion,composer_notion,album_notion,artist_notion,filename,Cover Art Filename,Groove,Rhythm Density,Phrase Length,Percussive Shape,Energy Level
3344,Tape From The Other Side (Studiorich Edit),StudioRich,Stranger Vibes,,Lofi,Strange Vibes,,152.0,B,87.52000000000001,Generated by Trackstar,0,,,Tape From The Other Side (Studiorich Edit),"Cinematic, Dreamy, Haunting, Hopeful, Intimate, Melancholy",-,,0.0,0.0,,0.0,,,,,Tape_from_the_Other_Side_--StudioRich_Edit--.flac,Tape_From_The_Other_Side_--Studiorich_Edit--.jpg,,,,,
2557,Transmission  Unknown Vol.1,StudioRich,Stranger Vibes,,Lofi,,,108.167,Dm,4885.118571428,Generated by Trackstar,0,,,Transmission  Unknown Vol.1,,-,,0.0,0.0,,0.0,,,,,Transmission__Unknown_Vol.1.flac,Transmission__Unknown_Vol._1.jpg,,,,,
3068,Transmission  Unknown Vol.1,StudioRich,Stranger Vibes,,Lofi,,,108.167,Dm,4885.119000000001,Generated by Trackstar,0,,,Transmission  Unknown Vol.1,,-,,0.0,0.0,,0.0,,,,,Transmission__Unknown_Vol.1.flac,Transmission__Unknown_Vol._1.jpg,,,,,
2559,Winning Shot,StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,91.33333333333333,B♭,147.119979166,Generated by Trackstar,0,,,Winning Shot,"Chill, Comforting, Hopeful, Intimate",Lucas,,0.0,0.0,,0.0,,,,,Winning_Shot.flac,Winning_Shot.jpg,,,,,
3096,Winning Shot,StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,91.3333,B♭,147.12,Generated by Trackstar,0,,,Winning Shot,"Chill, Comforting, Hopeful, Intimate",Lucas,,0.0,0.0,,0.0,,,,,Winning_Shot.flac,Winning_Shot.jpg,,,,,
2560,Winning Shot (B-Side),StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,94.0,B♭,153.159979166,Generated by Trackstar,0,,,Winning Shot (B-Side),"Chill, Comforting, Dreamy, Hopeful, Intimate",Lucas,,0.0,0.0,,0.0,,,,,Winning_Shot_--B-Side--.flac,Winning_Shot_--B-Side--.jpg,,,,,
3095,Winning Shot (B-Side),StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,94.0,B♭,153.16,Generated by Trackstar,0,,,Winning Shot (B-Side),"Chill, Comforting, Dreamy, Hopeful, Intimate",Lucas,,0.0,0.0,,0.0,,,,,Winning_Shot_--B-Side--.flac,Winning_Shot_--B-Side--.jpg,,,,,
2583,mom-field-recording-seagulls-may-16-2025,Mom,Field Recording,,,,,129.0,Fm,27.328000000000003,,0,,,,,,,,,,,,,,,,,,,,,
2584,Letters Left,StudioRich,Stranger Vibes,,Lofi,,,164.0,Db,144.959979166,Generated by Trackstar,0,,,Letters Left,"Cinematic, Dreamy, Melancholy, Nostalgic, Playful",Max,Echo,5.0,164.0,Db,144.959979166,Lo-fi,,Stranger Vibes,StudioRich,Letters_Left.flac,Letters_Left.jpg,,,,,
2848,Letters Left,StudioRich,Stranger Vibes,,Lofi,,,164.0,Db,144.96,Generated by Trackstar,0,,,Letters Left,"Cinematic, Dreamy, Melancholy, Nostalgic, Playful",Max,Echo,5.0,164.0,Db,144.959979166,Lo-fi,,Stranger Vibes,StudioRich,Letters_Left.flac,Letters_Left.jpg,,,,,
2585,Remote Ghost,StudioRich,Stranger Vibes,,Lofi,,,80.0,Ab,95.95997916600001,Generated by Trackstar,0,,,Remote Ghost,"Dark, Dreamy, Lonely, Melancholy",Max,Withdrawal,5.0,80.0,Ab,95.959979166,Lo-fi,,Stranger Vibes,StudioRich,Remote_Ghost.flac,Remote_Ghost.jpg,,,,,
2974,Remote Ghost,StudioRich,Stranger Vibes,,Lofi,,,80.0,Ab,95.96000000000001,Generated by Trackstar,0,,,Remote Ghost,"Dark, Dreamy, Lonely, Melancholy",Max,Withdrawal,5.0,80.0,Ab,95.959979166,Lo-fi,,Stranger Vibes,StudioRich,Remote_Ghost.flac,Remote_Ghost.jpg,,,,,
2586,Lucas’ Loop (B-Side),StudioRich,Stranger Vibes,,Lofi,,,79.16666666666666,Cm,146.959979166,Generated by Trackstar,0,,,Lucas’ Loop (B-Side),"Chill, Comforting, Dreamy, Gritty, Weightless",Lucas,Legacy,5.0,79.166666666667,Cm,146.959979166,Lo-fi,,Stranger Vibes,StudioRich,Lucas’_Loop_--B-Side--.flac,Lucas’_Loop_--B-Side--.jpg,,,,,
2865,Lucas’ Loop (B-Side),StudioRich,Stranger Vibes,,Lofi,,,79.1667,Cm,146.96,Generated by Trackstar,0,,,Lucas’ Loop (B-Side),"Chill, Comforting, Dreamy, Gritty, Weightless",Lucas,Legacy,5.0,79.166666666667,Cm,146.959979166,Lo-fi,,Stranger Vibes,StudioRich,Lucas’_Loop_--B-Side--.flac,Lucas’_Loop_--B-Side--.jpg,,,,,
2587,Letters Left (A-Side),StudioRich,Stranger Vibes,,Lofi,,,80.0,Db,174.879979166,Generated by Trackstar,0,,,Letters Left (A-Side),"Dreamy, Haunting, Melancholy, Playful, Weightless",Max,Echo,5.0,80.0,Db,174.879979166,Lo-fi,,Stranger Vibes,StudioRich,Letters_Left_--A-Side--.flac,Letters_Left_--A-Side--.jpg,,,,,
2847,Letters Left (A-Side),StudioRich,Stranger Vibes,,Lofi,,,80.0,Db,174.88000000000002,Generated by Trackstar,0,,,Letters Left (A-Side),"Dreamy, Haunting, Melancholy, Playful, Weightless",Max,Echo,5.0,80.0,Db,174.879979166,Lo-fi,,Stranger Vibes,StudioRich,Letters_Left_--A-Side--.flac,Letters_Left_--A-Side--.jpg,,,,,
2588,Window_Fade,,,,,,,85.03522610166637,Bb,103.999979166,,0,,,,,,,,,,,,,,,,,,,,,
2589,Run Loop (A-Side),StudioRich,Stranger Vibes,,Lofi,,,84.33333333333333,Ebm,121.079979166,Generated by Trackstar,0,,,Run Loop (A-Side),"Chill, Comforting, Dark, Gritty, Tense",Max,Flight,5.0,84.33333333,Ebm,121.079979166,Lo-fi,,Stranger Vibes,StudioRich,Run_Loop_--A-Side--.flac,Run_Loop_--A-Side--.jpg,,,,,
2983,Run Loop (A-Side),StudioRich,Stranger Vibes,,Lofi,,,84.3333,Ebm,121.08000000000001,Generated by Trackstar,0,,,Run Loop (A-Side),"Chill, Comforting, Dark, Gritty, Tense",Max,Flight,5.0,84.33333333,Ebm,121.079979166,Lo-fi,,Stranger Vibes,StudioRich,Run_Loop_--A-Side--.flac,Run_Loop_--A-Side--.jpg,,,,,
2590,Static Memory (A-Side),StudioRich,Stranger Vibes,,Lofi,,,80.0,D,149.839979166,Generated by Trackstar,0,,,Static Memory (A-Side),"Hopeful, Lonely, Melancholy",Max,Echo,5.0,80.0,D,149.839979166,Lo-fi,,Stranger Vibes,StudioRich,Static_Memory_--A-Side--.flac,Static_Memory_--A-Side--.jpg,,,,,
3047,Static Memory (A-Side),StudioRich,Stranger Vibes,,Lofi,,,80.0,D,149.84,Generated by Trackstar,0,,,Static Memory (A-Side),"Hopeful, Lonely, Melancholy",Max,Echo,5.0,80.0,D,149.839979166,Lo-fi,,Stranger Vibes,StudioRich,Static_Memory_--A-Side--.flac,Static_Memory_--A-Side--.jpg,,,,,
2591,Lucas’ Loop (A-Side),StudioRich,Stranger Vibes,,Lofi,,,76.58333333333333,B,137.91997916600002,Generated by Trackstar,0,,,Lucas’ Loop (A-Side),"Chill, Comforting, Dreamy, Gritty, Tense, Weightless",Lucas,Legacy,5.0,76.583333333333,B,137.919979166,Lo-fi,,Stranger Vibes,StudioRich,Lucas’_Loop_--A-Side--.flac,Lucas’_Loop_--A-Side--.jpg,,,,,
2864,Lucas’ Loop (A-Side),StudioRich,Stranger Vibes,,Lofi,,,76.5833,B,137.92000000000002,Generated by Trackstar,0,,,Lucas’ Loop (A-Side),"Chill, Comforting, Dreamy, Gritty, Tense, Weightless",Lucas,Legacy,5.0,76.583333333333,B,137.919979166,Lo-fi,,Stranger Vibes,StudioRich,Lucas’_Loop_--A-Side--.flac,Lucas’_Loop_--A-Side--.jpg,,,,,
2592,Window Fade (A-Side),StudioRich,Stranger Vibes,,Lofi,,,85.0,C,124.199979166,Generated by Trackstar,0,,,Window Fade (A-Side),"Chill, Cinematic, Dreamy, Haunting, Intimate, Melancholy",Max,Withdrawal,5.0,85.0,C,124.199979166,Lo-fi,,Stranger Vibes,StudioRich,Window_Fade_--A-Side--.flac,Window_Fade_--A-Side--.jpg,,,,,
3092,Window Fade (A-Side),StudioRich,Stranger Vibes,,Lofi,,,85.0,C,124.2,Generated by Trackstar,0,,,Window Fade (A-Side),"Chill, Cinematic, Dreamy, Haunting, Intimate, Melancholy",Max,Withdrawal,5.0,85.0,C,124.199979166,Lo-fi,,Stranger Vibes,StudioRich,Window_Fade_--A-Side--.flac,Window_Fade_--A-Side--.jpg,,,,,
2593,Echoes of Time (A-Side),StudioRich,Stranger Vibes,,Lofi,,,128.08333333333331,C,180.19997916600002,Generated by Trackstar,0,,,Echoes of Time (A-Side),"Chill, Cinematic, Gritty, Lonely, Tense",Eleven,Primer,5.0,128.083333333333,C,180.199979166,Lo-fi,,Stranger Vibes,StudioRich,Echoes_of_Time_--A-Side--.flac,Echoes_of_Time_--A-Side--.jpg,,,,,
2749,Echoes of Time (A-Side),StudioRich,Stranger Vibes,,Lofi,,,128.083,C,180.20000000000002,Generated by Trackstar,0,,,Echoes of Time (A-Side),"Chill, Cinematic, Gritty, Lonely, Tense",Eleven,Primer,5.0,128.083333333333,C,180.199979166,Lo-fi,,Stranger Vibes,StudioRich,Echoes_of_Time_--A-Side--.flac,Echoes_of_Time_--A-Side--.jpg,,,,,
3152,Echoes of Time (A-Side),StudioRich,Stranger Vibes,,Lofi,,,128.083,C,180.20000000000002,Generated by Trackstar,0,,,Echoes of Time (A-Side),"Chill, Cinematic, Gritty, Lonely, Tense",Eleven,Primer,5.0,128.083333333333,C,180.199979166,Lo-fi,,Stranger Vibes,StudioRich,Echoes_of_Time_--A-Side--.flac,Echoes_of_Time_--A-Side--.jpg,,,,,
2594,A New Dawn,StudioRich,Stranger Vibes,,Lofi,,,84.0,A,192.159979166,Generated by Trackstar,0,,,A New Dawn,"Chill, Comforting, Dreamy, Hopeful, Intimate",Eleven,,0.0,0.0,,0.0,,,,,A_New_Dawn.flac,A_New_Dawn.jpg,straight,5.0,8.0,balanced,4.0
2665,A New Dawn,StudioRich,Stranger Vibes,,Lofi,,,84.0,A,192.16000000000003,Generated by Trackstar,0,,,A New Dawn,"Chill, Comforting, Dreamy, Hopeful, Intimate",Eleven,,0.0,0.0,,0.0,,,,,A_New_Dawn.flac,A_New_Dawn.jpg,straight,5.0,8.0,balanced,4.0
2595,A_New_Dawn,,,,,,,0.0,,192.16000000000003,,0,,,,,,,,,,,,,,,,,,,,,
2596,Backwards Bloom,StudioRich,Stranger Vibes,,Lofi,,,128.25,C#m,212.999979166,Generated by Trackstar,0,,,Backwards Bloom,"Cinematic, Dreamy, Energetic, Gritty, Nostalgic, Tense",Eleven,Primer,5.0,128.25,C#m,212.999979166,Lo-fi,,Stranger Vibes,StudioRich,Backwards_Bloom.flac,Backwards_Bloom.jpg,,,,,
2682,Backwards Bloom,StudioRich,Stranger Vibes,,Lofi,,,128.25,C#m,213.0,Generated by Trackstar,0,,,Backwards Bloom,"Cinematic, Dreamy, Energetic, Gritty, Nostalgic, Tense",Eleven,Primer,5.0,128.25,C#m,212.999979166,Lo-fi,,Stranger Vibes,StudioRich,Backwards_Bloom.flac,Backwards_Bloom.jpg,,,,,
2597,Backwards_Bloom,,,,,,,0.0,,213.0,,0,,,,,,,,,,,,,,,,,,,,,
2598,Cassette Crush,StudioRich,Stranger Vibes,,Lofi,,,145.0,C,119.479979166,Generated by Trackstar,0,,,Cassette Crush,"Comforting, Dreamy, Intimate, Playful",Max,,0.0,0.0,,0.0,,,,,Cassette_Crush.flac,Cassette_Crush.jpg,,,,,
2706,Cassette Crush,StudioRich,Stranger Vibes,,Lofi,,,145.0,C,119.48,Generated by Trackstar,0,,,Cassette Crush,"Comforting, Dreamy, Intimate, Playful",Max,,0.0,0.0,,0.0,,,,,Cassette_Crush.flac,Cassette_Crush.jpg,,,,,
2599,Dreams In Rewind,StudioRich,Stranger Vibes,,Lofi,,,85.08333333333333,G#m,137.47997916600002,Generated by Trackstar,0,,,Dreams In Rewind,"Cinematic, Comforting, Dreamy, Intimate",Max,,0.0,0.0,,0.0,,,,,Dreams_in_Rewind.flac,Dreams_In_Rewind.jpg,,,,,
2732,Dreams In Rewind,StudioRich,Stranger Vibes,,Lofi,,,85.0833,G#m,137.48000000000002,Generated by Trackstar,0,,,Dreams In Rewind,"Cinematic, Comforting, Dreamy, Intimate",Max,,0.0,0.0,,0.0,,,,,Dreams_in_Rewind.flac,Dreams_In_Rewind.jpg,,,,,
3137,Dreams In Rewind,StudioRich,Stranger Vibes,,Lofi,,,85.0833,G#m,137.48000000000002,Generated by Trackstar,0,,,Dreams In Rewind,"Cinematic, Comforting, Dreamy, Intimate",Max,,0.0,0.0,,0.0,,,,,Dreams_in_Rewind.flac,Dreams_In_Rewind.jpg,,,,,
2600,Echoes Of Nostalgia,StudioRich,Stranger Vibes,,Lofi,,,142.0,G,239.999979166,Generated by Trackstar,0,,,Echoes Of Nostalgia,"Cinematic, Dreamy, Hopeful, Weightless",Eleven,,0.0,0.0,,0.0,,,,,Echoes_of_Nostalgia.flac,Echoes_Of_Nostalgia.jpg,,,,,
2748,Echoes Of Nostalgia,StudioRich,Stranger Vibes,,Lofi,,,142.0,G,240.00000000000003,Generated by Trackstar,0,,,Echoes Of Nostalgia,"Cinematic, Dreamy, Hopeful, Weightless",Eleven,,0.0,0.0,,0.0,,,,,Echoes_of_Nostalgia.flac,Echoes_Of_Nostalgia.jpg,,,,,
3151,Echoes Of Nostalgia,StudioRich,Stranger Vibes,,Lofi,,,142.0,G,239.999979166,Generated by Trackstar,0,,,Echoes Of Nostalgia,"Cinematic, Dreamy, Hopeful, Weightless",Eleven,,0.0,0.0,,0.0,,,,,Echoes_of_Nostalgia.flac,Echoes_Of_Nostalgia.jpg,,,,,
2601,Echoes_of_Time_--A-Side--,,,,,,,0.0,,180.20000000000002,,0,,,,,,,,,,,,,,,,,,,,,
2602,Echoes of Time (C-Side),StudioRich,Stranger Vibes,,Lofi,,,128.0,C#m,212.999979166,Generated by Trackstar,0,,,Echoes of Time (C-Side),"Cinematic, Dreamy, Energetic, Gritty, Nostalgic",Eleven,Primer,5.0,128.0,C#m,212.999979166,Lo-fi,,Stranger Vibes,StudioRich,Echoes_of_Time_--C-Side--.flac,Echoes_of_Time_--C-Side--.jpg,,,,,
2750,Echoes of Time (C-Side),StudioRich,Stranger Vibes,,Lofi,,,128.0,C#m,213.0,Generated by Trackstar,0,,,Echoes of Time (C-Side),"Cinematic, Dreamy, Energetic, Gritty, Nostalgic",Eleven,Primer,5.0,128.0,C#m,212.999979166,Lo-fi,,Stranger Vibes,StudioRich,Echoes_of_Time_--C-Side--.flac,Echoes_of_Time_--C-Side--.jpg,,,,,
3153,Echoes of Time (C-Side),StudioRich,Stranger Vibes,,Lofi,,,128.0,C#m,213.0,Generated by Trackstar,0,,,Echoes of Time (C-Side),"Cinematic, Dreamy, Energetic, Gritty, Nostalgic",Eleven,Primer,5.0,128.0,C#m,212.999979166,Lo-fi,,Stranger Vibes,StudioRich,Echoes_of_Time_--C-Side--.flac,Echoes_of_Time_--C-Side--.jpg,,,,,
2603,Echoes_of_Time_--C-Side--,,,,,,,0.0,,213.0,,0,,,,,,,,,,,,,,,,,,,,,
2604,Flicker at Dusk,StudioRich,Stranger Vibes,,Lofi,,,85.03879586053885,E,144.159979166,Generated by Trackstar,0,,,Flicker at Dusk,"Chill, Comforting, Dreamy, Hopeful, Nostalgic",Eleven,Primer,5.0,85.038795860539,E,144.159979166,Lo-fi,,Stranger Vibes,StudioRich,Flicker_at_Dusk.flac,Flicker_at_Dusk.jpg,,,,,
2784,Flicker at Dusk,StudioRich,Stranger Vibes,,Lofi,,,85.0388,E,144.16,Generated by Trackstar,0,,,Flicker at Dusk,"Chill, Comforting, Dreamy, Hopeful, Nostalgic",Eleven,Primer,5.0,85.038795860539,E,144.159979166,Lo-fi,,Stranger Vibes,StudioRich,Flicker_at_Dusk.flac,Flicker_at_Dusk.jpg,,,,,
2605,Flicker_at_Dusk,,,,,,,0.0,,144.16,,0,,,,,,,,,,,,,,,,,,,,,
2606,Forest Rhythms,StudioRich,Stranger Vibes,,Lofi,,,83.0,G,102.079979166,Generated by Trackstar,0,,,Forest Rhythms,"Intimate, Melancholy, Nostalgic, Tense",Eleven,,0.0,0.0,,0.0,,,,,Forest_Rhythms.flac,Forest_Rhythms.jpg,,,,,
2796,Forest Rhythms,StudioRich,Stranger Vibes,,Lofi,,,83.0,G,102.08000000000001,Generated by Trackstar,0,,,Forest Rhythms,"Intimate, Melancholy, Nostalgic, Tense",Eleven,,0.0,0.0,,0.0,,,,,Forest_Rhythms.flac,Forest_Rhythms.jpg,,,,,
2607,Ghost Train to Hawkins,StudioRich,Stranger Vibes,,Lofi,,,142.41666666666666,Am,125.479979166,Generated by Trackstar,0,,,Ghost Train to Hawkins,"Chill, Cinematic, Dreamy, Gritty, Nostalgic",Eleven,Primer,5.0,142.41666667,Am,125.479979166,Lo-fi,,Stranger Vibes,StudioRich,Ghost_Train_to_Hawkins.flac,Ghost_Train_to_Hawkins.jpg,,,,,
2807,Ghost Train to Hawkins,StudioRich,Stranger Vibes,,Lofi,,,142.417,Am,125.48,Generated by Trackstar,0,,,Ghost Train to Hawkins,"Chill, Cinematic, Dreamy, Gritty, Nostalgic",Eleven,Primer,5.0,142.41666667,Am,125.479979166,Lo-fi,,Stranger Vibes,StudioRich,Ghost_Train_to_Hawkins.flac,Ghost_Train_to_Hawkins.jpg,,,,,
2608,Ghost_Train_to_Hawkins,,,,,,,0.0,,125.48,,0,,,,,,,,,,,,,,,,,,,,,
2609,Half-Light Memory,StudioRich,Stranger Vibes,,Lofi,,,142.0,B,164.519979166,Generated by Trackstar,0,,,Half-Light Memory,"Chill, Dreamy, Hopeful, Melancholy, Nostalgic",Eleven,Primer,5.0,142.0,B,164.519979166,Lo-fi,,Stranger Vibes,StudioRich,Half-Light_Memory.flac,Half-Light_Memory.jpg,,,,,
2827,Half-Light Memory,StudioRich,Stranger Vibes,,Lofi,,,142.0,B,164.52,Generated by Trackstar,0,,,Half-Light Memory,"Chill, Dreamy, Hopeful, Melancholy, Nostalgic",Eleven,Primer,5.0,142.0,B,164.519979166,Lo-fi,,Stranger Vibes,StudioRich,Half-Light_Memory.flac,Half-Light_Memory.jpg,,,,,
2610,Half-Light_Memory,,,,,,,0.0,,164.52,,0,,,,,,,,,,,,,,,,,,,,,
2611,Last Scene In Shadows,StudioRich,Stranger Vibes,,Lofi,,,79.5,Bm,168.999979166,Generated by Trackstar,0,,,Last Scene In Shadows,"Cinematic, Gritty, Haunting, Melancholy, Tense",Eleven,,0.0,0.0,,0.0,,,,,Last_Scene_in_Shadows.flac,Last_Scene_In_Shadows.jpg,,,,,
2846,Last Scene In Shadows,StudioRich,Stranger Vibes,,Lofi,,,79.5,Bm,169.0,Generated by Trackstar,0,,,Last Scene In Shadows,"Cinematic, Gritty, Haunting, Melancholy, Tense",Eleven,,0.0,0.0,,0.0,,,,,Last_Scene_in_Shadows.flac,Last_Scene_In_Shadows.jpg,,,,,
3212,Last Scene In Shadows,StudioRich,Stranger Vibes,,Lofi,,,79.5,Bm,169.0,Generated by Trackstar,0,,,Last Scene In Shadows,"Cinematic, Gritty, Haunting, Melancholy, Tense",Eleven,,0.0,0.0,,0.0,,,,,Last_Scene_in_Shadows.flac,Last_Scene_In_Shadows.jpg,,,,,
2612,Lo-Fi Defiance,StudioRich,Stranger Vibes,,Lofi,,,138.58333333,Bb,138.519979166,Generated by Trackstar,0,,,Lo-Fi Defiance,"Chill, Dark, Intimate, Lonely, Melancholy",Eleven,Primer,5.0,138.583333333333,Bb,138.519979166,Lo-fi,,Stranger Vibes,StudioRich,Lo-Fi_Defiance.flac,Lo-Fi_Defiance.jpg,,,,,
2859,Lo-Fi Defiance,StudioRich,Stranger Vibes,,Lofi,,,138.583,Bb,138.52,Generated by Trackstar,0,,,Lo-Fi Defiance,"Chill, Dark, Intimate, Lonely, Melancholy",Eleven,Primer,5.0,138.583333333333,Bb,138.519979166,Lo-fi,,Stranger Vibes,StudioRich,Lo-Fi_Defiance.flac,Lo-Fi_Defiance.jpg,,,,,
2613,Lo-Fi_Defiance,,,,,,,0.0,,138.52,,0,,,,,,,,,,,,,,,,,,,,,
2614,Lucas’ Loop (C-Side),StudioRich,Stranger Vibes,,Lofi,,,137.0,E,102.199979166,Generated by Trackstar,0,,,Lucas’ Loop (C-Side),"Chill, Dark, Dreamy, Lonely, Melancholy",Lucas,Legacy,5.0,137.0,E,102.199979166,Lo-fi,,Stranger Vibes,StudioRich,Lucas’_Loop_--C-Side--.flac,Lucas’_Loop_--C-Side--.jpg,,,,,
2866,Lucas’ Loop (C-Side),StudioRich,Stranger Vibes,,Lofi,,,137.0,E,102.2,Generated by Trackstar,0,,,Lucas’ Loop (C-Side),"Chill, Dark, Dreamy, Lonely, Melancholy",Lucas,Legacy,5.0,137.0,E,102.199979166,Lo-fi,,Stranger Vibes,StudioRich,Lucas’_Loop_--C-Side--.flac,Lucas’_Loop_--C-Side--.jpg,,,,,
2615,Lucas’ Loop (D-Side),StudioRich,Stranger Vibes,,Lofi,,,146.0,D,185.839979166,Generated by Trackstar,0,,,Lucas’ Loop (D-Side),"Chill, Dreamy, Lonely, Melancholy, Weightless",Lucas,Legacy,5.0,146.0,D,185.839979166,Lo-fi,,Stranger Vibes,StudioRich,Lucas’_Loop_--D-Side--.flac,Lucas’_Loop_--D-Side--.jpg,,,,,
2867,Lucas’ Loop (D-Side),StudioRich,Stranger Vibes,,Lofi,,,146.0,D,185.84,Generated by Trackstar,0,,,Lucas’ Loop (D-Side),"Chill, Dreamy, Lonely, Melancholy, Weightless",Lucas,Legacy,5.0,146.0,D,185.839979166,Lo-fi,,Stranger Vibes,StudioRich,Lucas’_Loop_--D-Side--.flac,Lucas’_Loop_--D-Side--.jpg,,,,,
2616,Maxine’s Drift (A-Side),StudioRich,Stranger Vibes,,Lofi,,,120.0,Bb,131.959979166,Generated by Trackstar,0,,,Maxine’s Drift (A-Side),"Chill, Dreamy, Gritty, Lonely, Melancholy, Weightless",Max,Echo,5.0,120.0,Bb,131.959979166,Lo-fi,,Stranger Vibes,StudioRich,Maxine’s_Drift_--A-Side--.flac,Maxine’s_Drift_--A-Side--.jpg,,,,,
2870,Maxine’s Drift (A-Side),StudioRich,Stranger Vibes,,Lofi,,,120.0,Bb,131.96,Generated by Trackstar,0,,,Maxine’s Drift (A-Side),"Chill, Dreamy, Gritty, Lonely, Melancholy, Weightless",Max,Echo,5.0,120.0,Bb,131.959979166,Lo-fi,,Stranger Vibes,StudioRich,Maxine’s_Drift_--A-Side--.flac,Maxine’s_Drift_--A-Side--.jpg,,,,,
3223,Maxine’s Drift (A-Side),StudioRich,Stranger Vibes,,Lofi,,,120.0,Bb,131.96,Generated by Trackstar,0,,,Maxine’s Drift (A-Side),"Chill, Dreamy, Gritty, Lonely, Melancholy, Weightless",Max,Echo,5.0,120.0,Bb,131.959979166,Lo-fi,,Stranger Vibes,StudioRich,Maxine’s_Drift_--A-Side--.flac,Maxine’s_Drift_--A-Side--.jpg,,,,,
3374,Maxine’s Drift (A-Side),StudioRich,Stranger Vibes,,Lofi,,,120.0,Bb,131.96,Generated by Trackstar,0,,,Maxine’s Drift (A-Side),"Chill, Dreamy, Gritty, Lonely, Melancholy, Weightless",Max,Echo,5.0,120.0,Bb,131.959979166,Lo-fi,,Stranger Vibes,StudioRich,Maxine’s_Drift_--A-Side--.flac,Maxine’s_Drift_--A-Side--.jpg,,,,,
2617,Mayfield (C-Minor),StudioRich,Stranger Vibes,,Lofi,,,90.0,Cm,127.31997916600001,Generated by Trackstar,0,,,Mayfield (C-Minor),"Cinematic, Dreamy, Energetic, Hopeful, Weightless",Max,,0.0,0.0,,0.0,,,,,Mayfield_--C-minor--.flac,Mayfield_--C-Minor--.jpg,,,,,
2871,Mayfield (C-Minor),StudioRich,Stranger Vibes,,Lofi,,,90.0,Cm,127.32000000000001,Generated by Trackstar,0,,,Mayfield (C-Minor),"Cinematic, Dreamy, Energetic, Hopeful, Weightless",Max,,0.0,0.0,,0.0,,,,,Mayfield_--C-minor--.flac,Mayfield_--C-Minor--.jpg,,,,,
3224,Mayfield (C-Minor),StudioRich,Stranger Vibes,,Lofi,,,90.0,Cm,127.32000000000001,Generated by Trackstar,0,,,Mayfield (C-Minor),"Cinematic, Dreamy, Energetic, Hopeful, Weightless",Max,,0.0,0.0,,0.0,,,,,Mayfield_--C-minor--.flac,Mayfield_--C-Minor--.jpg,,,,,
2618,Mayfield (D-Minor),StudioRich,Stranger Vibes,,Lofi,,,88.0,Dm,239.999979166,Generated by Trackstar,5,,,Mayfield (D-Minor),"Cinematic, Dreamy, Energetic, Hopeful, Weightless",Max,,0.0,0.0,,0.0,,,,,Mayfield_--D-minor--.flac,Mayfield_--D-Minor--.jpg,,,,,
2872,Mayfield (D-Minor),StudioRich,Stranger Vibes,,Lofi,,,88.0,Dm,240.00000000000003,Generated by Trackstar,0,,,Mayfield (D-Minor),"Cinematic, Dreamy, Energetic, Hopeful, Weightless",Max,,0.0,0.0,,0.0,,,,,Mayfield_--D-minor--.flac,Mayfield_--D-Minor--.jpg,,,,,
3225,Mayfield (D-Minor),StudioRich,Stranger Vibes,,Lofi,,,88.0,Dm,240.00000000000003,Generated by Trackstar,0,,,Mayfield (D-Minor),"Cinematic, Dreamy, Energetic, Hopeful, Weightless",Max,,0.0,0.0,,0.0,,,,,Mayfield_--D-minor--.flac,Mayfield_--D-Minor--.jpg,,,,,
2619,Midnight Shadows,StudioRich,Stranger Vibes,,Lofi,,,82.0,Ebm,178.47997916600002,Generated by Trackstar,0,,,Midnight Shadows,"Gritty, Haunting, Lonely, Melancholy, Tense",Eleven,,0.0,0.0,,0.0,,,,,Midnight_Shadows.flac,Midnight_Shadows.jpg,,,,,
2884,Midnight Shadows,StudioRich,Stranger Vibes,,Lofi,,,82.0,Ebm,178.48000000000002,Generated by Trackstar,0,,,Midnight Shadows,"Gritty, Haunting, Lonely, Melancholy, Tense",Eleven,,0.0,0.0,,0.0,,,,,Midnight_Shadows.flac,Midnight_Shadows.jpg,,,,,
2620,Mind Drip,StudioRich,Stranger Vibes,,Lofi,,,134.0,B,98.39997916600001,Generated by Trackstar,0,,,Mind Drip,"Dreamy, Energetic, Gritty, Playful",Eleven,Primer,5.0,134.0,B,98.399979166,Lo-fi,,Stranger Vibes,StudioRich,Mind_Drip.flac,Mind_Drip.jpg,,,,,
2886,Mind Drip,StudioRich,Stranger Vibes,,Lofi,,,134.0,B,98.4,Generated by Trackstar,0,,,Mind Drip,"Dreamy, Energetic, Gritty, Playful",Eleven,Primer,5.0,134.0,B,98.399979166,Lo-fi,,Stranger Vibes,StudioRich,Mind_Drip.flac,Mind_Drip.jpg,,,,,
2621,Mind_Drip,,,,,,,0.0,,98.4,,0,,,,,,,,,,,,,,,,,,,,,
